Name,class,LC,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,snippet,xcoord,ycoord,zcoord
A891,Agriculture,3,,,,-1,0,-1,,,,83.06397061,21.97876092,0
A9,Agriculture,3,,,,-1,0,-1,,,,76.92457273,24.45260963,0
A90,Agriculture,3,,,,-1,0,-1,,,,75.23496829,24.61533546,0
A91,Agriculture,3,,,,-1,0,-1,,,,74.87166634,24.49225153,0
A92,Agriculture,3,,,,-1,0,-1,,,,74.74229157,24.50933559,0
A93,Agriculture,3,,,,-1,0,-1,,,,74.9977874,24.45790358,0
A94,Agriculture,3,,,,-1,0,-1,,,,75.30199104,24.48202006,0
A95,Agriculture,3,,,,-1,0,-1,,,,75.71350718,24.50189549,0
A96,Agriculture,3,,,,-1,0,-1,,,,74.9656485,24.2962128,0
A97,Agriculture,3,,,,-1,0,-1,,,,74.84280537,24.33923639,0
A98,Agriculture,3,,,,-1,0,-1,,,,75.04029932,24.3059861,0
A99,Agriculture,3,,,,-1,0,-1,,,,75.53949257,24.26482696,0
B1,Barren,8,,,,-1,0,-1,,,,81.02651456,18.13939655,0
B10,Barren,8,,,,-1,0,-1,,,,81.0699743,18.20202334,0
B11,Barren,8,,,,-1,0,-1,,,,83.04980299,21.18287816,0
B12,Barren,8,,,,-1,0,-1,,,,82.31638021,21.14515917,0
B13,Barren,8,,,,-1,0,-1,,,,82.0753405,21.12819582,0
B13,Barren,8,,,,-1,0,-1,,,,81.79936541,21.12263466,0
B14,Barren,8,,,,-1,0,-1,,,,82.09711009,20.96662554,0
B15,Barren,8,,,,-1,0,-1,,,,81.63276899,21.0221529,0
B16,Barren,8,,,,-1,0,-1,,,,81.69432925,21.01130714,0
B16,Barren,8,,,,-1,0,-1,,,,81.45386391,20.85831038,0
B17,Barren,8,,,,-1,0,-1,,,,80.55150435,21.00977878,0
B17,Barren,8,,,,-1,0,-1,,,,81.13516579,20.76315733,0
B18,Barren,8,,,,-1,0,-1,,,,80.70827452,20.96596603,0
B18,Barren,8,,,,-1,0,-1,,,,81.32230225,20.70418511,0
B18,Barren,8,,,,-1,0,-1,,,,81.44331189,20.09356511,0
B19,Barren,8,,,,-1,0,-1,,,,74.90860709,23.3323512,0
B20,Barren,8,,,,-1,0,-1,,,,76.60210165,23.34481069,0
B21,Barren,8,,,,-1,0,-1,,,,76.05424874,23.74872623,0
B22,Barren,8,,,,-1,0,-1,,,,76.25087033,23.70659185,0
B23,Barren,8,,,,-1,0,-1,,,,76.4821552,23.99416818,0
B24,Barren,8,,,,-1,0,-1,,,,76.30685682,23.54198113,0
B25,Barren,8,,,,-1,0,-1,,,,80.35421239,23.43900113,0
B26,Barren,8,,,,-1,0,-1,,,,76.46109019,24.09588705,0
B27,Barren,8,,,,-1,0,-1,,,,76.58775786,24.10139406,0
B28,Barren,8,,,,-1,0,-1,,,,76.45803118,23.82053752,0
B29,Barren,8,,,,-1,0,-1,,,,77.09063692,23.7672958,0
B30,Barren,8,,,,-1,0,-1,,,,77.25355021,23.83007156,0
B31,Barren,8,,,,-1,0,-1,,,,77.72528808,24.66908719,0
B32,Barren,8,,,,-1,0,-1,,,,77.76662135,24.79842972,0
B33,Barren,8,,,,-1,0,-1,,,,78.4062368,24.77957104,0
B34,Barren,8,,,,-1,0,-1,,,,78.79293473,24.92571347,0
B35,Barren,8,,,,-1,0,-1,,,,79.30072314,24.97995904,0
B36,Barren,8,,,,-1,0,-1,,,,80.06810207,24.96280632,0
B37,Barren,8,,,,-1,0,-1,,,,79.53748167,23.78099309,0
B38,Barren,8,,,,-1,0,-1,,,,79.64176847,23.74270758,0
B39,Barren,8,,,,-1,0,-1,,,,79.0350027,24.23468107,0
B40,Barren,8,,,,-1,0,-1,,,,79.23021674,24.0490919,0
B41,Barren,8,,,,-1,0,-1,,,,79.43827028,24.57399029,0
B42,Barren,8,,,,-1,0,-1,,,,79.99919771,24.49452347,0
B43,Barren,8,,,,-1,0,-1,,,,79.76922774,24.34961456,0
B44,Barren,8,,,,-1,0,-1,,,,80.22959597,24.10759421,0
B45,Barren,8,,,,-1,0,-1,,,,80.46613739,23.78533055,0
B46,Barren,8,,,,-1,0,-1,,,,80.25971703,24.60073279,0
B47,Barren,8,,,,-1,0,-1,,,,80.38904679,24.65789995,0
B48,Barren,8,,,,-1,0,-1,,,,80.80996974,24.29224706,0
B49,Barren,8,,,,-1,0,-1,,,,78.96744577,25.32693161,0
B50,Barren,8,,,,-1,0,-1,,,,79.09240212,25.32463124,0
B51,Barren,8,,,,-1,0,-1,,,,81.0141068,25.03159328,0
B52,Barren,8,,,,-1,0,-1,,,,81.60955333,24.90349965,0
B53,Barren,8,,,,-1,0,-1,,,,81.88284874,24.60673902,0
B54,Barren,8,,,,-1,0,-1,,,,81.49364937,23.45859144,0
B55,Barren,8,,,,-1,0,-1,,,,82.01472372,23.87272611,0
B56,Barren,8,,,,-1,0,-1,,,,82.2893827,25.10882207,0
B57,Barren,8,,,,-1,0,-1,,,,82.69381484,24.85703691,0
B58,Barren,8,,,,-1,0,-1,,,,82.30686184,24.65971365,0
B58,Barren,8,,,,-1,0,-1,,,,78.6968873,30.71604912,0
B59,Barren,8,,,,-1,0,-1,,,,80.29666322,27.35558834,0
B60,Barren,8,,,,-1,0,-1,,,,79.31331701,27.99984293,0
B61,Barren,8,,,,-1,0,-1,,,,77.4726129,25.58633669,0
B62,Barren,8,,,,-1,0,-1,,,,78.00583548,26.14902249,0
B63,Barren,8,,,,-1,0,-1,,,,79.69003524,26.81249385,0
B64,Barren,8,,,,-1,0,-1,,,,80.87061052,26.42640159,0
B65,Barren,8,,,,-1,0,-1,,,,80.98322596,26.35122132,0
B66,Barren,8,,,,-1,0,-1,,,,83.37780727,26.36810452,0
B67,Barren,8,,,,-1,0,-1,,,,82.35142787,26.23839581,0
B68,Barren,8,,,,-1,0,-1,,,,74.73878196,23.12444237,0
B69,Barren,8,,,,-1,0,-1,,,,74.40050175,22.61548701,0
B70,Barren,8,,,,-1,0,-1,,,,74.305726,22.14637425,0
B71,Barren,8,,,,-1,0,-1,,,,74.60915442,22.50500195,0
B72,Barren,8,,,,-1,0,-1,,,,74.6457685,22.26617814,0
B73,Barren,8,,,,-1,0,-1,,,,74.89856276,22.27450598,0
B74,Barren,8,,,,-1,0,-1,,,,74.80191317,22.5364344,0
B75,Barren,8,,,,-1,0,-1,,,,74.89217534,22.72405211,0
B76,Barren,8,,,,-1,0,-1,,,,74.9523617,21.72057023,0
B77,Barren,8,,,,-1,0,-1,,,,75.27785881,21.64799555,0
B78,Barren,8,,,,-1,0,-1,,,,75.56189835,23.19101069,0
B79,Barren,8,,,,-1,0,-1,,,,76.48822757,21.88355285,0
B80,Barren,8,,,,-1,0,-1,,,,75.78208047,22.67099779,0
B81,Barren,8,,,,-1,0,-1,,,,77.77598811,21.63237046,0
B82,Barren,8,,,,-1,0,-1,,,,78.3496755,22.75859111,0
B83,Barren,8,,,,-1,0,-1,,,,79.86586785,22.97186321,0
B84,Barren,8,,,,-1,0,-1,,,,79.49290652,22.637251,0
B85,Barren,8,,,,-1,0,-1,,,,80.74657143,21.49988342,0
B86,Barren,8,,,,-1,0,-1,,,,80.44132692,23.10733657,0
B87,Barren,8,,,,-1,0,-1,,,,80.56244879,22.69077402,0
B88,Barren,8,,,,-1,0,-1,,,,80.62221768,22.91548636,0
B89,Barren,8,,,,-1,0,-1,,,,81.2234197,23.01074433,0
B90,Barren,8,,,,-1,0,-1,,,,81.21529007,22.90609473,0
B90,Barren,8,,,,-1,0,-1,,,,82.89617591,24.37327475,0
B91,Barren,8,,,,-1,0,-1,,,,82.62575081,24.23647261,0
B92,Barren,8,,,,-1,0,-1,,,,82.97112302,23.37409069,0
B93,Barren,8,,,,-1,0,-1,,,,83.64989762,23.47217626,0
B94,Barren,8,,,,-1,0,-1,,,,83.16570361,22.83955074,0
B95,Barren,8,,,,-1,0,-1,,,,81.81754611,21.48454531,0
B96,Barren,8,,,,-1,0,-1,,,,81.98425105,21.64439191,0
B97,Barren,8,,,,-1,0,-1,,,,82.63964507,21.63986606,0
F1,Forest,1,,,,-1,0,-1,,,,80.57630088,20.20813454,0
F10,Forest,1,,,,-1,0,-1,,,,77.34938941,24.64898354,0
F100,Forest,1,,,,-1,0,-1,,,,76.20621366,24.0868256,0
F101,Forest,1,,,,-1,0,-1,,,,76.18952996,24.21532741,0
F102,Forest,1,,,,-1,0,-1,,,,75.98125234,23.98196489,0
F103,Forest,1,,,,-1,0,-1,,,,81.33102694,17.81360267,0
F104,Forest,1,,,,-1,0,-1,,,,81.3163106,17.81837999,0
F105,Forest,1,,,,-1,0,-1,,,,81.22906253,17.86329067,0
F106,Forest,1,,,,-1,0,-1,,,,81.2715487,17.84101773,0
F107,Forest,1,,,,-1,0,-1,,,,81.15979372,17.85720749,0
F108,Forest,1,,,,-1,0,-1,,,,81.05306832,17.84097768,0
F109,Forest,1,,,,-1,0,-1,,,,81.01091028,17.8576763,0
F11,Forest,1,,,,-1,0,-1,,,,77.1732053,24.81145688,0
F110,Forest,1,,,,-1,0,-1,,,,81.016225,17.81857605,0
F110,Forest,1,,,,-1,0,-1,,,,81.41158273,17.91239944,0
F111,Forest,1,,,,-1,0,-1,,,,81.37188063,17.92075309,0
F112,Forest,1,,,,-1,0,-1,,,,81.34002031,17.9027233,0
F113,Forest,1,,,,-1,0,-1,,,,81.22346452,17.94972387,0
F114,Forest,1,,,,-1,0,-1,,,,81.18226279,17.95014461,0
F115,Forest,1,,,,-1,0,-1,,,,81.14262958,17.89499531,0
F116,Forest,1,,,,-1,0,-1,,,,81.06535432,17.90201594,0
F117,Forest,1,,,,-1,0,-1,,,,81.00533443,17.92360817,0
F118,Forest,1,,,,-1,0,-1,,,,81.04312958,17.98723235,0
F119,Forest,1,,,,-1,0,-1,,,,81.11041435,18.0250755,0
F12,Forest,1,,,,-1,0,-1,,,,77.24465957,24.99082274,0
F120,Forest,1,,,,-1,0,-1,,,,81.19869777,18.04108369,0
F121,Forest,1,,,,-1,0,-1,,,,81.16802981,17.97602799,0
F122,Forest,1,,,,-1,0,-1,,,,81.22762034,18.04332473,0
F123,Forest,1,,,,-1,0,-1,,,,81.28414561,18.03057751,0
F123,Forest,1,,,,-1,0,-1,,,,81.32124588,18.04630758,0
F124,Forest,1,,,,-1,0,-1,,,,81.39415407,17.98632088,0
F125,Forest,1,,,,-1,0,-1,,,,81.41520739,18.0444585,0
F125,Forest,1,,,,-1,0,-1,,,,81.41852775,17.98109415,0
F126,Forest,1,,,,-1,0,-1,,,,81.41386973,18.13829873,0
F127,Forest,1,,,,-1,0,-1,,,,81.47209033,18.07532844,0
F128,Forest,1,,,,-1,0,-1,,,,81.41082016,18.06379655,0
F129,Forest,1,,,,-1,0,-1,,,,81.509852,18.11510226,0
F13,Forest,1,,,,-1,0,-1,,,,77.52864814,24.78818325,0
F130,Forest,1,,,,-1,0,-1,,,,81.30914964,18.13986357,0
F131,Forest,1,,,,-1,0,-1,,,,81.36649564,18.11910668,0
F132,Forest,1,,,,-1,0,-1,,,,81.32028483,18.07464648,0
F133,Forest,1,,,,-1,0,-1,,,,81.30052682,18.07717529,0
F134,Forest,1,,,,-1,0,-1,,,,81.13475702,18.10622019,0
F135,Forest,1,,,,-1,0,-1,,,,81.1761098,18.07162434,0
F136,Forest,1,,,,-1,0,-1,,,,80.57676726,18.91894851,0
F137,Forest,1,,,,-1,0,-1,,,,80.73060622,18.89282402,0
F138,Forest,1,,,,-1,0,-1,,,,80.67997466,18.92784892,0
F139,Forest,1,,,,-1,0,-1,,,,81.49633105,18.23144638,0
F14,Forest,1,,,,-1,0,-1,,,,77.49095412,24.64287711,0
F140,Forest,1,,,,-1,0,-1,,,,81.41834188,18.22348673,0
F140,Forest,1,,,,-1,0,-1,,,,81.48854686,18.18206858,0
F141,Forest,1,,,,-1,0,-1,,,,81.33907171,18.17674526,0
F142,Forest,1,,,,-1,0,-1,,,,81.21909352,18.18446494,0
F143,Forest,1,,,,-1,0,-1,,,,81.30336244,18.15222977,0
F144,Forest,1,,,,-1,0,-1,,,,80.8745514,18.22552072,0
F145,Forest,1,,,,-1,0,-1,,,,82.56964928,21.20353335,0
F146,Forest,1,,,,-1,0,-1,,,,82.62342189,21.12348036,0
F147,Forest,1,,,,-1,0,-1,,,,83.19112191,21.19449274,0
F148,Forest,1,,,,-1,0,-1,,,,83.14536832,21.12384023,0
F149,Forest,1,,,,-1,0,-1,,,,83.08233425,21.15444155,0
F15,Forest,1,,,,-1,0,-1,,,,78.10727513,25.23095629,0
F150,Forest,1,,,,-1,0,-1,,,,82.67784931,21.18511962,0
F151,Forest,1,,,,-1,0,-1,,,,82.19350567,21.12969735,0
F152,Forest,1,,,,-1,0,-1,,,,82.14641988,21.18623655,0
F153,Forest,1,,,,-1,0,-1,,,,81.15160035,21.19528114,0
F154,Forest,1,,,,-1,0,-1,,,,80.71108354,21.20610246,0
F155,Forest,1,,,,-1,0,-1,,,,82.1504414,21.10944677,0
F156,Forest,1,,,,-1,0,-1,,,,82.2503729,21.11866456,0
F157,Forest,1,,,,-1,0,-1,,,,82.35889472,21.09115916,0
F158,Forest,1,,,,-1,0,-1,,,,82.4208504,21.00272183,0
F159,Forest,1,,,,-1,0,-1,,,,82.31420023,20.98563212,0
F16,Forest,1,,,,-1,0,-1,,,,78.09310102,25.20995072,0
F160,Forest,1,,,,-1,0,-1,,,,82.25589834,20.99935222,0
F161,Forest,1,,,,-1,0,-1,,,,82.20656437,20.97034003,0
F162,Forest,1,,,,-1,0,-1,,,,82.15539686,20.9638237,0
F163,Forest,1,,,,-1,0,-1,,,,80.48596257,20.96710668,0
F164,Forest,1,,,,-1,0,-1,,,,80.68214557,21.02419266,0
F165,Forest,1,,,,-1,0,-1,,,,82.38121611,20.92061695,0
F166,Forest,1,,,,-1,0,-1,,,,82.28958115,20.93001192,0
F167,Forest,1,,,,-1,0,-1,,,,82.24909815,20.91638641,0
F168,Forest,1,,,,-1,0,-1,,,,82.11319689,20.87343912,0
F169,Forest,1,,,,-1,0,-1,,,,82.13962151,20.77694053,0
F17,Forest,1,,,,-1,0,-1,,,,77.75307255,25.26033633,0
F170,Forest,1,,,,-1,0,-1,,,,80.85344575,20.8377353,0
F171,Forest,1,,,,-1,0,-1,,,,80.81906635,20.7246154,0
F172,Forest,1,,,,-1,0,-1,,,,80.83915361,20.75391768,0
F173,Forest,1,,,,-1,0,-1,,,,81.15867011,20.70466352,0
F174,Forest,1,,,,-1,0,-1,,,,81.81823193,20.69086479,0
F175,Forest,1,,,,-1,0,-1,,,,82.07437075,20.74293319,0
F176,Forest,1,,,,-1,0,-1,,,,82.18704087,20.72691122,0
F177,Forest,1,,,,-1,0,-1,,,,82.09828755,20.68680521,0
F178,Forest,1,,,,-1,0,-1,,,,82.22465226,20.63941128,0
F179,Forest,1,,,,-1,0,-1,,,,82.05568471,20.6003895,0
F18,Forest,1,,,,-1,0,-1,,,,77.59766597,25.24973444,0
F180,Forest,1,,,,-1,0,-1,,,,81.92151351,20.60887918,0
F181,Forest,1,,,,-1,0,-1,,,,81.81191337,20.64257287,0
F182,Forest,1,,,,-1,0,-1,,,,81.71610353,20.63585405,0
F183,Forest,1,,,,-1,0,-1,,,,81.61889601,20.65546528,0
F184,Forest,1,,,,-1,0,-1,,,,81.43278978,20.60041537,0
F185,Forest,1,,,,-1,0,-1,,,,81.1914848,20.60432702,0
F186,Forest,1,,,,-1,0,-1,,,,80.76398124,20.60112628,0
F187,Forest,1,,,,-1,0,-1,,,,80.56001446,20.61495877,0
F188,Forest,1,,,,-1,0,-1,,,,80.50666925,20.61821103,0
F189,Forest,1,,,,-1,0,-1,,,,80.76462787,20.51775184,0
F19,Forest,1,,,,-1,0,-1,,,,78.30149546,25.23011319,0
F190,Forest,1,,,,-1,0,-1,,,,82.24736234,20.55958561,0
F191,Forest,1,,,,-1,0,-1,,,,82.09130711,20.57396118,0
F192,Forest,1,,,,-1,0,-1,,,,81.98822824,20.52894965,0
F193,Forest,1,,,,-1,0,-1,,,,81.92481444,20.55475375,0
F194,Forest,1,,,,-1,0,-1,,,,81.8044822,20.5617117,0
F195,Forest,1,,,,-1,0,-1,,,,81.73863572,20.53610161,0
F196,Forest,1,,,,-1,0,-1,,,,81.20031,20.53547276,0
F197,Forest,1,,,,-1,0,-1,,,,81.28961781,20.51889537,0
F198,Forest,1,,,,-1,0,-1,,,,81.63341589,20.56350981,0
F199,Forest,1,,,,-1,0,-1,,,,80.72261231,20.41403148,0
F2,Forest,1,,,,-1,0,-1,,,,80.67274816,20.19960609,0
F20,Forest,1,,,,-1,0,-1,,,,78.42835918,25.63349216,0
F200,Forest,1,,,,-1,0,-1,,,,80.89251302,20.45530952,0
F201,Forest,1,,,,-1,0,-1,,,,80.98463281,20.43250123,0
F202,Forest,1,,,,-1,0,-1,,,,81.18367495,20.4644183,0
F203,Forest,1,,,,-1,0,-1,,,,81.23781376,20.48012047,0
F204,Forest,1,,,,-1,0,-1,,,,82.34213339,20.46520679,0
F205,Forest,1,,,,-1,0,-1,,,,82.18572224,20.4461615,0
F206,Forest,1,,,,-1,0,-1,,,,82.15908118,20.43397569,0
F206,Forest,1,,,,-1,0,-1,,,,81.77167808,20.3739196,0
F207,Forest,1,,,,-1,0,-1,,,,82.01213179,20.4222465,0
F207,Forest,1,,,,-1,0,-1,,,,81.29843675,20.39549319,0
F208,Forest,1,,,,-1,0,-1,,,,81.96750476,20.47724325,0
F208,Forest,1,,,,-1,0,-1,,,,81.15807308,20.35464845,0
F209,Forest,1,,,,-1,0,-1,,,,81.8460659,20.42955325,0
F209,Forest,1,,,,-1,0,-1,,,,80.88500454,20.37115693,0
F21,Forest,1,,,,-1,0,-1,,,,77.73356886,25.47305162,0
F210,Forest,1,,,,-1,0,-1,,,,81.75911687,20.4175973,0
F210,Forest,1,,,,-1,0,-1,,,,82.31715524,20.26860703,0
F211,Forest,1,,,,-1,0,-1,,,,81.58732667,20.42468894,0
F211,Forest,1,,,,-1,0,-1,,,,82.00465872,20.24498249,0
F212,Forest,1,,,,-1,0,-1,,,,81.65590827,20.45647975,0
F212,Forest,1,,,,-1,0,-1,,,,80.57101052,20.24505666,0
F213,Forest,1,,,,-1,0,-1,,,,82.29710124,20.37956457,0
F213,Forest,1,,,,-1,0,-1,,,,80.46355702,20.25873874,0
F214,Forest,1,,,,-1,0,-1,,,,80.62850004,20.42594836,0
F214,Forest,1,,,,-1,0,-1,,,,80.70553134,20.28534387,0
F215,Forest,1,,,,-1,0,-1,,,,82.21464645,20.35567407,0
F215,Forest,1,,,,-1,0,-1,,,,80.91068644,20.30001043,0
F216,Forest,1,,,,-1,0,-1,,,,82.01521262,20.36520338,0
F216,Forest,1,,,,-1,0,-1,,,,81.20933181,20.29435977,0
F217,Forest,1,,,,-1,0,-1,,,,81.90507684,20.34963626,0
F217,Forest,1,,,,-1,0,-1,,,,81.39845714,20.24502956,0
F218,Forest,1,,,,-1,0,-1,,,,81.84500362,20.34754803,0
F218,Forest,1,,,,-1,0,-1,,,,81.66458105,20.24767308,0
F219,Forest,1,,,,-1,0,-1,,,,82.35118663,20.17917409,0
F22,Forest,1,,,,-1,0,-1,,,,77.33427737,25.48709733,0
F220,Forest,1,,,,-1,0,-1,,,,82.13330464,20.15300482,0
F221,Forest,1,,,,-1,0,-1,,,,80.41997117,20.17666397,0
F222,Forest,1,,,,-1,0,-1,,,,80.49974903,20.14384278,0
F223,Forest,1,,,,-1,0,-1,,,,80.85496873,20.16308296,0
F224,Forest,1,,,,-1,0,-1,,,,81.01241376,20.21184568,0
F225,Forest,1,,,,-1,0,-1,,,,82.03881061,20.19647412,0
F226,Forest,1,,,,-1,0,-1,,,,81.94016521,20.15735666,0
F227,Forest,1,,,,-1,0,-1,,,,81.76359963,20.15362724,0
F228,Forest,1,,,,-1,0,-1,,,,81.61165589,20.18599042,0
F229,Forest,1,,,,-1,0,-1,,,,81.35680382,20.15447037,0
F23,Forest,1,,,,-1,0,-1,,,,77.3111609,25.47760316,0
F230,Forest,1,,,,-1,0,-1,,,,81.53446136,18.28870841,0
F231,Forest,1,,,,-1,0,-1,,,,81.38674509,18.2883452,0
F232,Forest,1,,,,-1,0,-1,,,,80.90973074,18.30727747,0
F233,Forest,1,,,,-1,0,-1,,,,81.54133718,18.38020241,0
F234,Forest,1,,,,-1,0,-1,,,,81.4240681,18.34096035,0
F235,Forest,1,,,,-1,0,-1,,,,80.90506257,18.40059234,0
F236,Forest,1,,,,-1,0,-1,,,,80.99943231,18.39712058,0
F237,Forest,1,,,,-1,0,-1,,,,81.62759522,18.57543478,0
F238,Forest,1,,,,-1,0,-1,,,,81.43581336,18.58835558,0
F239,Forest,1,,,,-1,0,-1,,,,81.44514914,18.48320214,0
F24,Forest,1,,,,-1,0,-1,,,,77.19630041,25.45827317,0
F240,Forest,1,,,,-1,0,-1,,,,81.72765311,18.48693429,0
F241,Forest,1,,,,-1,0,-1,,,,81.66329672,18.48135901,0
F242,Forest,1,,,,-1,0,-1,,,,81.35772298,18.44862005,0
F243,Forest,1,,,,-1,0,-1,,,,81.03453263,18.46802122,0
F243,Forest,1,,,,-1,0,-1,,,,80.96639251,18.43469231,0
F244,Forest,1,,,,-1,0,-1,,,,80.622165,18.57621019,0
F245,Forest,1,,,,-1,0,-1,,,,80.85366624,18.5498842,0
F245,Forest,1,,,,-1,0,-1,,,,80.98867378,18.5682896,0
F246,Forest,1,,,,-1,0,-1,,,,81.94818889,18.66702645,0
F247,Forest,1,,,,-1,0,-1,,,,80.49824049,18.66563179,0
F248,Forest,1,,,,-1,0,-1,,,,80.57483261,18.67834871,0
F249,Forest,1,,,,-1,0,-1,,,,80.90541172,18.63073674,0
F25,Forest,1,,,,-1,0,-1,,,,77.16384747,25.44866376,0
F250,Forest,1,,,,-1,0,-1,,,,80.97374897,18.62216379,0
F251,Forest,1,,,,-1,0,-1,,,,81.05250082,18.65705332,0
F252,Forest,1,,,,-1,0,-1,,,,81.36383414,18.6128769,0
F253,Forest,1,,,,-1,0,-1,,,,82.07072784,18.76039694,0
F254,Forest,1,,,,-1,0,-1,,,,81.93587966,18.72503771,0
F255,Forest,1,,,,-1,0,-1,,,,81.6738771,18.76247976,0
F256,Forest,1,,,,-1,0,-1,,,,81.56931858,18.70889744,0
F257,Forest,1,,,,-1,0,-1,,,,80.43643566,18.76365271,0
F258,Forest,1,,,,-1,0,-1,,,,80.50581936,18.7190725,0
F259,Forest,1,,,,-1,0,-1,,,,80.69848381,18.75161402,0
F26,Forest,1,,,,-1,0,-1,,,,77.12802417,25.53158465,0
F260,Forest,1,,,,-1,0,-1,,,,80.81429337,18.74147037,0
F261,Forest,1,,,,-1,0,-1,,,,81.01289898,18.72349782,0
F262,Forest,1,,,,-1,0,-1,,,,81.12039496,18.72965668,0
F263,Forest,1,,,,-1,0,-1,,,,82.01363294,18.80748476,0
F264,Forest,1,,,,-1,0,-1,,,,81.83087404,18.80027011,0
F265,Forest,1,,,,-1,0,-1,,,,80.40480436,18.8544797,0
F266,Forest,1,,,,-1,0,-1,,,,80.52822073,18.84400875,0
F267,Forest,1,,,,-1,0,-1,,,,80.72743826,18.83722729,0
F268,Forest,1,,,,-1,0,-1,,,,80.85783226,18.80663988,0
F269,Forest,1,,,,-1,0,-1,,,,80.39688087,18.92657673,0
F27,Forest,1,,,,-1,0,-1,,,,77.07525691,25.35042336,0
F270,Forest,1,,,,-1,0,-1,,,,80.50164635,18.92205815,0
F271,Forest,1,,,,-1,0,-1,,,,80.94253773,18.88178498,0
F272,Forest,1,,,,-1,0,-1,,,,82.19042905,18.92732174,0
F273,Forest,1,,,,-1,0,-1,,,,82.13634473,18.92327101,0
F274,Forest,1,,,,-1,0,-1,,,,81.61161383,18.89265923,0
F275,Forest,1,,,,-1,0,-1,,,,81.43430048,18.92897219,0
F276,Forest,1,,,,-1,0,-1,,,,81.52818774,18.92141305,0
F277,Forest,1,,,,-1,0,-1,,,,82.14396996,19.0103205,0
F278,Forest,1,,,,-1,0,-1,,,,81.61068274,19.02409814,0
F279,Forest,1,,,,-1,0,-1,,,,81.50447091,19.01669458,0
F28,Forest,1,,,,-1,0,-1,,,,76.96719261,25.30324004,0
F280,Forest,1,,,,-1,0,-1,,,,80.97293738,19.02490938,0
F281,Forest,1,,,,-1,0,-1,,,,80.36093381,18.99419507,0
F282,Forest,1,,,,-1,0,-1,,,,80.51393811,19.0116211,0
F283,Forest,1,,,,-1,0,-1,,,,80.56082798,18.96816934,0
F284,Forest,1,,,,-1,0,-1,,,,80.67671822,19.00869738,0
F285,Forest,1,,,,-1,0,-1,,,,80.36238371,19.06796595,0
F286,Forest,1,,,,-1,0,-1,,,,80.51130193,19.08543452,0
F287,Forest,1,,,,-1,0,-1,,,,80.71728687,19.11661272,0
F288,Forest,1,,,,-1,0,-1,,,,80.93007916,19.12616987,0
F289,Forest,1,,,,-1,0,-1,,,,80.72147242,20.11108991,0
F29,Forest,1,,,,-1,0,-1,,,,76.90774126,25.33214,0
F290,Forest,1,,,,-1,0,-1,,,,80.85510302,20.05840921,0
F291,Forest,1,,,,-1,0,-1,,,,81.13597456,20.06731675,0
F292,Forest,1,,,,-1,0,-1,,,,81.27167231,20.11173902,0
F293,Forest,1,,,,-1,0,-1,,,,81.38261805,20.11370942,0
F294,Forest,1,,,,-1,0,-1,,,,81.6440034,20.09310959,0
F295,Forest,1,,,,-1,0,-1,,,,81.84215358,20.08857192,0
F296,Forest,1,,,,-1,0,-1,,,,82.27754616,20.09913135,0
F297,Forest,1,,,,-1,0,-1,,,,82.21485438,20.08871198,0
F298,Forest,1,,,,-1,0,-1,,,,82.00826818,20.08880524,0
F299,Forest,1,,,,-1,0,-1,,,,81.62123665,20.00403522,0
F3,Forest,1,,,,-1,0,-1,,,,80.92245355,20.20759007,0
F30,Forest,1,,,,-1,0,-1,,,,77.12175691,25.74489976,0
F300,Forest,1,,,,-1,0,-1,,,,81.36576765,19.98743552,0
F301,Forest,1,,,,-1,0,-1,,,,81.26143104,19.99952567,0
F302,Forest,1,,,,-1,0,-1,,,,81.0422646,20.02145276,0
F303,Forest,1,,,,-1,0,-1,,,,80.85358813,19.99884127,0
F304,Forest,1,,,,-1,0,-1,,,,80.78432296,19.98527982,0
F305,Forest,1,,,,-1,0,-1,,,,82.00812746,19.78337477,0
F306,Forest,1,,,,-1,0,-1,,,,81.55339618,19.87849972,0
F307,Forest,1,,,,-1,0,-1,,,,81.324925,19.90621008,0
F308,Forest,1,,,,-1,0,-1,,,,81.23582895,19.90971143,0
F309,Forest,1,,,,-1,0,-1,,,,80.84118624,19.87986774,0
F31,Forest,1,,,,-1,0,-1,,,,77.13262577,25.66329007,0
F310,Forest,1,,,,-1,0,-1,,,,80.789757,19.92075102,0
F311,Forest,1,,,,-1,0,-1,,,,80.67194058,19.74751993,0
F312,Forest,1,,,,-1,0,-1,,,,80.70063108,19.65148738,0
F313,Forest,1,,,,-1,0,-1,,,,80.8054636,19.667604,0
F314,Forest,1,,,,-1,0,-1,,,,80.89314518,19.33157682,0
F315,Forest,1,,,,-1,0,-1,,,,80.44346412,19.21703681,0
F316,Forest,1,,,,-1,0,-1,,,,81.71119634,19.81149336,0
F317,Forest,1,,,,-1,0,-1,,,,81.5816363,19.78030042,0
F318,Forest,1,,,,-1,0,-1,,,,80.80449735,19.82279263,0
F319,Forest,1,,,,-1,0,-1,,,,82.10026501,19.43874245,0
F32,Forest,1,,,,-1,0,-1,,,,77.26826429,24.40170406,0
F320,Forest,1,,,,-1,0,-1,,,,80.60061161,19.25690323,0
F321,Forest,1,,,,-1,0,-1,,,,80.89564032,19.20268101,0
F322,Forest,1,,,,-1,0,-1,,,,80.94718074,19.24052282,0
